date,EX5.MELT_TEMP,EX4.MELT_TEMP,EX3.MELT_TEMP,EX2.MELT_TEMP,EX1.Z1_PV,EX1.Z2_PV,EX1.Z3_PV,EX1.Z4_PV,EX1.A1_PV,EX1.A2_PV,EX1.H1_PV,EX1.H2_PV,EX1.H3_PV,EX1.H4_PV,EX1.H2O_PV,EX1.MELT_P_PV,EX1.MD_PV,EX1.MD_TQ,passorfail
2020 10 30 09:37:39,295,222,251,266,209,220,230,240,239,241,239,239,240,39,38,9.1875,71.2215,72,0
2020 10 30 09:37:44,296,222,251,266,209,220,230,240,239,241,239,239,240,39,38,9.1875,71.2215,72,0
2020 10 30 09:37:49,295,222,251,266,209,220,230,240,239,241,239,239,240,39,38,9.1875,71.1977,72,0
2020 10 30 09:37:54,296,222,251,266,209,220,230,240,239,241,239,239,240,39,38,9.1875,71.2096,72,0
2020 10 30 09:37:59,296,222,251,266,209,220,230,240,239,241,239,239,240,39,38,9.1875,71.2096,72,0
2020 10 30 09:38:04,296,222,251,266,209,220,230,240,239,241,239,239,239,39,38,9.2313,71.1739,72,0
2020 10 30 09:38:09,296,222,251,266,209,220,230,240,239,241,239,239,239,39,38,9.2313,71.1739,72,0
2020 10 30 09:38:14,296,222,251,266,209,220,230,240,239,241,239,239,239,39,38,9.2313,71.2096,72,0
2020 10 30 09:38:19,296,222,251,266,209,220,230,240,239,240,239,239,239,39,38,9.275,71.2096,72,0
2020 10 30 09:38:24,296,222,251,266,209,220,230,240,239,240,239,239,239,39,38,9.275,71.2215,72,0
2020 10 30 09:38:29,296,222,251,267,209,220,230,240,239,240,239,239,239,39,38,9.275,71.1858,72,0
2020 10 30 09:38:34,296,222,251,267,209,220,230,240,239,240,239,239,239,39,38,9.275,71.2215,72,0
2020 10 30 09:38:39,296,222,251,267,209,220,230,240,239,240,239,239,239,39,38,9.3188,71.1977,72,0
2020 10 30 09:38:44,296,222,251,267,209,220,230,240,239,240,239,239,239,39,38,9.275,71.1977,72,0
2020 10 30 09:38:49,296,222,251,267,209,220,230,240,239,240,239,239,239,39,38,9.275,71.2096,72,0
2020 10 30 09:38:54,296,222,251,267,209,220,230,240,239,240,239,239,239,39,38,9.3188,71.1739,72,0
2020 10 30 09:38:59,296,222,251,267,209,220,230,240,239,240,239,239,239,39,38,9.3188,71.1977,72,0
2020 10 30 09:39:04,296,222,251,267,209,220,230,240,239,240,239,239,239,39,38,9.3188,71.2096,72,0
2020 10 30 09:39:09,296,222,251,267,209,220,230,240,239,240,239,239,239,39,38,9.3188,71.1977,72,0
2020 10 30 09:39:14,296,222,251,267,209,220,230,240,239,240,239,239,239,39,38,9.3188,71.1977,72,0
2020 10 30 09:39:19,296,222,251,267,209,220,230,240,239,240,239,239,239,39,38,9.3188,71.1739,72,0
2020 10 30 09:39:24,296,222,251,267,210,220,230,240,239,239,239,239,239,39,38,9.3188,71.2096,72,0
2020 10 30 09:39:29,296,222,251,267,210,220,230,240,239,239,239,239,239,39,38,9.3188,71.1977,72,0
2020 10 30 09:39:34,296,222,251,267,209,220,230,240,239,239,239,239,239,39,38,9.3188,71.1977,72,0
2020 10 30 09:39:39,296,222,251,267,210,220,230,240,239,239,239,239,239,39,38,9.3188,71.1977,72,0
2020 10 30 09:39:44,296,222,251,267,209,220,230,240,239,239,239,239,239,39,38,9.3625,71.1858,72,0
2020 10 30 09:39:49,296,222,251,267,209,220,230,240,239,239,239,239,239,39,38,9.3625,71.1977,72,0
2020 10 30 09:39:54,296,222,251,267,209,220,230,240,239,239,239,239,239,39,38,9.3625,71.1739,72,0
2020 10 30 09:39:59,296,222,251,267,209,220,230,240,239,239,239,239,239,39,38,9.3625,71.2096,72,0
2020 10 30 09:40:04,296,222,251,267,209,220,230,240,239,239,239,239,239,39,38,9.3625,71.2215,72,0
2020 10 30 09:40:09,296,222,251,267,209,220,230,240,240,239,239,239,239,39,38,9.3625,71.1858,72,0
2020 10 30 09:40:14,296,222,251,267,209,220,229,239,240,239,239,239,239,39,38,9.3188,71.2215,72,0
2020 10 30 09:40:19,296,222,251,267,209,220,230,240,240,239,239,239,239,39,38,9.3188,71.2215,72,0
2020 10 30 09:40:24,296,222,251,267,209,220,230,239,240,239,239,239,239,39,38,9.3188,71.1739,72,0
2020 10 30 09:40:29,296,222,251,267,210,220,230,240,240,239,239,239,239,39,38,9.3188,71.1858,72,0
2020 10 30 09:40:34,296,222,251,267,210,220,230,240,240,239,239,239,239,39,38,9.3188,71.2215,72,0
2020 10 30 09:40:39,296,222,251,267,210,220,230,239,240,239,239,239,239,39,38,9.3188,71.2096,72,0
2020 10 30 09:40:44,296,222,251,267,210,220,230,240,240,239,239,239,239,39,38,9.3188,71.2096,72,0
2020 10 30 09:40:49,296,222,251,267,210,220,230,239,240,239,239,239,239,39,38,9.3188,71.2096,72,0
2020 10 30 09:40:54,296,222,251,267,210,220,230,240,240,239,239,239,239,39,38,9.275,71.2096,72,0
2020 10 30 09:40:59,296,222,251,267,210,220,229,240,240,239,239,239,239,39,38,9.275,71.1977,72,0
2020 10 30 09:41:04,296,222,251,267,210,220,230,239,240,239,239,239,239,39,38,9.275,71.2096,72,0
2020 10 30 09:41:09,296,222,251,267,210,220,230,240,240,239,239,239,239,39,38,9.275,71.1977,72,0
2020 10 30 09:41:14,296,222,251,267,210,220,230,240,240,239,239,239,239,39,38,9.275,71.2096,72,0
2020 10 30 09:41:19,296,222,251,267,210,220,230,240,239,239,239,239,239,39,38,9.275,71.2096,72,0
2020 10 30 09:41:24,296,222,251,267,210,220,230,240,239,239,239,239,239,39,38,9.275,71.2096,72,0
2020 10 30 09:41:29,296,222,251,267,210,220,230,240,239,239,239,239,239,39,38,9.3188,71.2215,72,0
2020 10 30 09:41:34,296,222,252,267,210,220,230,240,239,239,239,239,239,39,38,9.3188,71.2096,72,0
2020 10 30 09:41:39,296,222,252,267,210,220,230,240,239,239,239,239,239,39,38,9.3188,71.1977,72,0
2020 10 30 09:41:44,296,222,252,267,210,220,230,240,239,239,239,239,239,39,38,9.3188,71.1977,72,0
2020 10 30 09:41:49,296,222,252,267,210,220,230,240,239,239,239,239,239,39,38,9.3188,71.162,72,0
2020 10 30 09:41:54,296,222,252,267,210,220,230,240,239,239,239,239,239,39,38,9.3188,71.1977,72,0
2020 10 30 09:41:59,296,222,252,267,210,220,230,240,239,239,239,239,239,39,38,9.3188,71.2096,72,0
2020 10 30 09:42:04,296,222,252,267,210,220,230,240,240,239,239,239,239,39,38,9.3188,71.2096,72,0
2020 10 30 09:42:09,296,222,252,267,210,220,230,239,240,239,239,239,239,39,38,9.3188,71.1858,72,0
2020 10 30 09:42:14,296,222,252,267,210,220,230,240,240,239,239,239,239,39,38,9.3625,71.2215,72,0
2020 10 30 09:42:19,296,222,252,267,210,220,230,239,240,239,239,239,239,39,38,9.3625,71.2096,72,0
2020 10 30 09:42:24,296,222,252,267,210,220,230,239,240,239,239,239,239,39,38,9.3625,71.1977,72,0
2020 10 30 09:42:29,296,222,252,267,210,220,230,239,240,239,239,239,240,39,38,9.3625,71.1977,72,0
2020 10 30 09:42:34,296,222,252,267,210,220,230,240,240,239,239,239,239,39,38,9.3625,71.2215,72,0
2020 10 30 09:42:39,296,222,252,267,210,219,229,239,240,239,239,239,240,39,38,9.4063,71.2096,72,0
2020 10 30 09:42:44,296,222,252,267,210,219,229,240,240,239,239,239,240,39,38,9.4063,71.2096,72,0
2020 10 30 09:42:49,296,222,252,267,210,219,230,239,240,239,240,239,240,39,38,9.4063,71.2096,72,0
2020 10 30 09:42:54,296,222,252,267,210,219,230,239,240,239,240,239,240,39,38,9.4063,71.2096,72,0
2020 10 30 09:42:59,296,222,252,267,210,219,230,239,240,239,240,239,240,39,38,9.4063,71.1977,72,0
2020 10 30 09:43:04,296,222,252,267,210,219,230,240,240,239,239,239,240,39,38,9.45,71.2096,72,0
2020 10 30 09:43:09,296,222,252,267,210,219,230,239,240,239,240,239,240,39,38,9.45,71.2096,72,0
2020 10 30 09:43:14,296,222,252,267,210,219,230,239,240,239,240,239,240,39,38,9.45,71.1739,72,0
2020 10 30 09:43:19,296,222,252,267,210,219,229,239,240,239,240,239,240,39,38,9.4938,71.1977,72,0
2020 10 30 09:43:24,296,222,252,267,210,219,229,240,240,239,240,240,240,39,38,9.4938,71.2096,72,0
2020 10 30 09:43:29,296,222,252,267,210,219,229,239,240,239,240,239,240,39,38,9.4938,71.2096,72,0
2020 10 30 09:43:34,296,222,252,267,210,219,230,240,240,239,240,239,240,39,38,9.4938,71.2215,72,0
2020 10 30 09:43:39,296,222,252,267,210,219,230,240,240,239,240,240,240,39,38,9.4938,71.2215,72,0
2020 10 30 09:43:44,296,222,252,267,210,219,229,239,240,239,240,239,240,39,38,9.4938,71.2096,72,0
2020 10 30 09:43:49,296,222,252,267,210,219,230,240,240,239,240,240,240,39,38,9.4938,71.1977,72,0
2020 10 30 09:43:54,296,222,252,267,210,219,230,240,240,239,240,240,240,39,38,9.4938,71.1977,72,0
2020 10 30 09:43:59,296,222,252,267,210,219,230,240,240,239,240,240,240,39,38,9.4938,71.1977,72,0
2020 10 30 09:44:04,296,222,252,267,210,219,230,240,240,239,240,240,240,39,38,9.4938,71.1739,72,0
2020 10 30 09:44:09,296,222,252,267,210,219,230,240,240,239,240,240,240,39,38,9.4938,71.2096,72,0
2020 10 30 09:44:14,296,222,252,267,210,220,230,240,240,239,240,240,240,39,38,9.4938,71.1977,72,0
2020 10 30 09:44:19,296,222,252,267,210,220,230,240,240,239,240,240,240,39,39,9.4938,71.1858,72,0
2020 10 30 09:44:24,296,222,252,267,210,220,230,240,240,239,240,240,240,39,39,9.4938,71.1858,72,0
2020 10 30 09:44:29,296,222,252,267,209,220,230,240,240,239,240,240,240,39,38,9.5375,71.2096,72,0
2020 10 30 09:44:34,296,222,252,267,210,219,230,240,240,239,240,240,240,39,38,9.5375,71.2215,72,0
2020 10 30 09:44:39,296,222,252,267,209,219,230,240,240,239,240,240,240,39,38,9.5375,71.1858,72,0
2020 10 30 09:44:44,296,222,252,267,210,219,230,240,240,239,240,240,240,39,38,9.5375,71.2096,72,0
2020 10 30 09:44:49,296,222,252,267,209,219,230,240,240,239,240,240,240,39,38,9.5375,71.2096,72,0
2020 10 30 09:44:54,296,222,252,267,210,219,230,239,240,239,240,240,240,39,38,9.5813,71.1858,72,0
2020 10 30 09:44:59,296,222,251,267,210,219,230,239,240,239,240,240,240,39,38,9.5813,71.1858,72,0
2020 10 30 09:45:04,296,222,252,267,210,219,230,239,240,239,240,240,240,39,38,9.5813,71.1858,72,0
2020 10 30 09:45:09,296,222,251,267,210,219,230,240,240,239,240,240,240,39,38,9.625,71.2096,72,0
2020 10 30 09:45:14,296,222,252,267,210,219,230,240,240,239,240,240,240,39,38,9.625,71.1858,72,0
2020 10 30 09:45:19,296,222,252,267,210,219,230,240,240,239,240,240,240,39,38,9.625,71.1858,72,0
2020 10 30 09:45:24,296,222,252,267,209,219,230,240,240,239,240,240,240,39,38,9.625,71.2096,72,0
2020 10 30 09:45:29,296,222,251,267,210,219,230,240,240,239,240,240,240,39,38,9.625,71.1977,72,0
2020 10 30 09:45:34,296,222,252,267,209,219,230,240,240,239,240,240,240,39,38,9.625,71.2096,72,0
2020 10 30 09:45:39,296,222,252,267,209,219,230,240,240,239,240,240,240,39,38,9.625,71.1977,72,0
2020 10 30 09:45:44,296,222,251,267,209,219,230,240,240,239,240,240,240,39,39,9.625,71.2215,72,0
2020 10 30 09:45:49,296,222,251,267,209,219,230,240,240,239,240,240,240,39,39,9.6688,71.2096,72,0
2020 10 30 09:45:54,296,222,251,267,209,219,230,240,240,239,240,240,240,39,39,9.6688,71.1858,72,0
2020 10 30 09:45:59,296,222,251,267,209,219,230,240,240,239,240,240,240,39,39,9.6688,71.2215,72,0
2020 10 30 09:46:04,296,222,251,267,209,219,229,240,240,239,240,240,240,39,39,9.7125,71.1858,72,0
2020 10 30 09:46:09,296,222,251,267,209,219,229,240,240,239,240,240,240,39,38,9.7125,71.1977,72,0
2020 10 30 09:46:14,296,222,251,267,209,219,230,240,240,239,240,240,240,39,39,9.7125,71.2096,72,0
2020 10 30 09:46:19,296,222,251,267,209,219,230,240,240,239,240,240,240,39,39,9.7125,71.1858,72,0
2020 10 30 09:46:24,296,222,251,267,209,219,230,240,240,239,240,240,240,39,39,9.7125,71.2096,72,0
2020 10 30 09:46:29,296,222,251,267,209,219,230,240,240,239,239,240,240,39,39,9.7563,71.2096,72,0
2020 10 30 09:46:34,296,222,251,267,209,219,230,240,240,239,240,240,240,39,39,9.7563,71.2096,72,0
2020 10 30 09:46:39,296,222,251,267,209,219,230,240,239,239,240,240,240,39,39,9.7125,71.1977,72,0
2020 10 30 09:46:44,296,222,251,267,209,220,230,240,239,239,239,240,240,39,39,9.7563,71.1858,72,0
2020 10 30 09:46:49,296,222,251,267,209,220,230,240,239,240,240,240,240,39,38,9.7563,71.1858,72,0
2020 10 30 09:46:54,296,222,251,267,209,220,230,240,239,240,239,240,240,39,39,9.7563,71.2096,72,0
2020 10 30 09:46:59,296,222,251,267,209,220,229,240,239,240,239,240,240,39,38,9.7563,71.2096,72,0
2020 10 30 09:47:04,296,222,251,267,209,219,229,240,239,240,239,240,240,39,39,9.7563,71.1977,72,0
2020 10 30 09:47:09,296,222,251,267,209,220,229,240,239,240,240,240,240,39,39,9.7563,71.2215,72,0
2020 10 30 09:47:14,296,222,251,267,209,220,230,240,239,240,240,240,240,39,39,9.7563,71.2096,72,0
2020 10 30 09:47:19,296,222,251,267,209,220,230,240,239,240,240,240,240,39,39,9.7563,71.2096,72,0
2020 10 30 09:47:24,296,222,251,267,209,220,229,240,239,240,240,240,240,39,39,9.7563,71.1977,72,0
2020 10 30 09:47:29,296,222,251,267,209,220,229,240,239,240,239,240,240,39,39,9.8,71.1858,72,0
2020 10 30 09:47:34,296,222,251,267,209,220,230,240,239,240,239,240,240,39,39,9.8,71.2215,72,0
2020 10 30 09:47:39,296,222,251,267,209,220,230,240,239,240,240,240,240,39,39,9.8,71.1858,72,0
2020 10 30 09:47:44,296,222,251,267,210,220,229,240,239,240,240,240,240,39,38,9.8,71.1739,72,0
2020 10 30 09:47:49,296,222,251,267,209,220,229,240,239,240,240,240,240,39,38,9.8,71.2096,72,0
2020 10 30 09:47:54,296,222,251,267,209,220,229,239,240,240,239,240,240,39,39,9.8,71.2096,72,0
2020 10 30 09:47:59,296,222,251,267,209,220,230,240,240,240,240,240,240,39,39,9.8,71.2215,72,0
2020 10 30 09:48:04,296,222,251,267,209,219,230,240,240,240,240,240,240,39,39,9.8,71.1977,72,0
2020 10 30 09:48:09,296,222,251,267,209,220,230,240,240,239,240,240,240,39,39,9.8,71.2096,72,0
2020 10 30 09:48:14,296,222,252,267,210,220,230,240,240,239,239,240,240,39,39,9.8,71.1977,72,0
2020 10 30 09:48:19,296,222,252,267,210,220,230,240,240,239,240,240,240,39,39,9.8,71.1739,72,0
2020 10 30 09:48:24,296,222,252,267,210,220,230,240,240,239,240,240,240,39,38,9.8,71.1977,72,0
2020 10 30 09:48:29,296,222,252,267,210,220,229,239,240,239,240,240,239,39,39,9.8,71.2215,72,0
2020 10 30 09:48:34,296,222,252,267,210,219,229,240,240,239,240,240,240,39,39,9.8,71.2215,72,0
2020 10 30 09:48:39,296,222,252,267,210,219,229,240,240,239,239,240,239,39,39,9.8,71.1977,72,0
2020 10 30 09:48:44,296,222,252,267,210,219,229,240,240,239,240,240,240,39,39,9.8,71.1739,72,0
2020 10 30 09:48:49,296,222,252,267,210,219,230,240,240,239,240,240,239,39,39,9.8,71.1739,72,0
2020 10 30 09:48:54,296,222,252,267,210,219,229,240,240,239,240,240,239,39,38,9.8,71.1977,72,0
2020 10 30 09:48:59,296,222,252,267,210,220,229,240,240,239,240,240,239,39,38,9.8,71.1977,72,0
2020 10 30 09:49:04,296,222,252,267,210,219,229,240,240,239,240,240,239,39,39,9.8,71.2096,72,0
2020 10 30 09:49:09,296,222,252,267,210,219,229,240,240,239,240,240,239,39,39,9.8,71.2215,72,0
2020 10 30 09:49:14,296,222,252,267,210,219,230,240,240,239,240,240,239,39,39,9.8,71.1977,72,0
2020 10 30 09:49:19,296,222,252,267,210,219,230,240,239,239,240,240,239,39,39,9.8,71.1977,72,0
2020 10 30 09:49:24,296,222,252,267,210,219,229,240,239,239,240,240,239,39,39,9.8,71.1977,72,0
2020 10 30 09:49:29,296,222,252,267,210,219,229,240,239,239,240,240,239,39,39,9.8,71.1858,72,0
2020 10 30 09:49:34,296,222,252,267,210,219,229,240,239,239,240,240,239,39,39,9.8,71.1739,72,0
2020 10 30 09:49:39,296,222,252,267,210,219,230,240,239,239,240,240,239,39,39,9.8,71.2215,72,0
2020 10 30 09:49:44,296,222,252,267,210,219,230,240,239,240,240,240,239,39,39,9.8,71.2096,72,0
2020 10 30 09:49:49,296,222,252,267,209,219,229,240,239,239,239,240,239,39,39,9.7563,71.2215,72,0
2020 10 30 09:49:54,296,222,252,267,210,219,229,240,239,240,240,240,239,39,39,9.7563,71.2096,72,0
2020 10 30 09:49:59,296,222,252,267,209,220,229,240,239,240,239,240,239,39,39,9.7563,71.1739,72,0
2020 10 30 09:50:04,296,222,252,267,209,220,230,240,239,240,239,240,239,39,39,9.7563,71.2096,72,0
2020 10 30 09:50:09,296,222,252,267,210,220,230,240,239,240,239,240,239,39,39,9.7125,71.2215,72,0
2020 10 30 09:50:14,296,222,252,267,209,220,229,240,239,240,239,240,239,39,39,9.7125,71.1977,72,0
2020 10 30 09:50:19,296,222,252,267,209,220,230,240,239,240,239,240,239,39,39,9.7125,71.1977,72,0
2020 10 30 09:50:24,296,222,252,267,210,220,230,240,239,239,239,240,239,39,39,9.7125,71.162,72,0
2020 10 30 09:50:29,296,222,252,267,210,220,229,240,239,239,240,240,239,39,39,9.7125,71.1977,72,0
2020 10 30 09:50:34,296,222,252,267,210,220,230,240,239,239,240,240,239,39,39,9.7125,71.2096,72,0
2020 10 30 09:50:39,296,222,252,267,210,220,230,240,239,239,239,240,239,39,39,9.7125,71.1858,72,0
2020 10 30 09:50:44,296,222,252,267,209,220,229,240,239,239,239,240,239,39,39,9.7125,71.1739,72,0
2020 10 30 09:50:49,296,222,252,267,209,220,230,240,239,239,239,240,239,39,39,9.7125,71.2096,72,0
2020 10 30 09:50:54,296,222,252,267,209,220,230,240,239,239,240,240,239,39,39,9.7125,71.1977,72,0
2020 10 30 09:50:59,296,222,252,267,209,220,230,240,239,239,240,240,239,39,39,9.7563,71.1858,72,0
2020 10 30 09:51:04,296,222,252,267,209,220,230,240,239,239,239,240,239,39,39,9.7563,71.2215,72,0
2020 10 30 09:51:09,296,222,252,267,209,220,229,240,239,239,239,240,240,39,39,9.7563,71.1977,72,0
2020 10 30 09:51:14,296,222,252,267,210,220,229,240,239,239,239,240,240,39,39,9.7563,71.1977,72,0
2020 10 30 09:51:19,296,222,252,267,210,220,230,239,239,239,240,240,240,39,39,9.7563,71.1858,72,0
2020 10 30 09:51:24,296,222,252,267,210,220,230,239,239,239,240,240,240,39,39,9.7563,71.1977,72,0
2020 10 30 09:51:29,296,222,252,267,210,220,230,239,240,239,240,240,240,39,39,9.7563,71.1858,72,0
2020 10 30 09:51:34,296,222,252,267,210,220,230,240,239,239,240,240,240,39,39,9.7563,71.2096,72,0
2020 10 30 09:51:39,296,222,252,267,210,220,230,239,239,239,240,240,240,39,39,9.7563,71.2096,72,0
2020 10 30 09:51:44,296,222,252,267,210,220,230,240,240,239,240,240,240,39,39,9.7563,71.2096,72,0
2020 10 30 09:51:49,296,222,252,267,210,220,230,240,240,239,240,240,240,39,39,9.7563,71.1977,72,0
2020 10 30 09:51:54,296,222,252,267,210,220,229,239,240,239,240,240,240,39,39,9.7563,71.2096,72,0
2020 10 30 09:51:59,296,222,252,267,210,220,230,239,240,239,239,240,240,39,39,9.7563,71.2096,72,0
2020 10 30 09:52:04,296,222,252,267,210,220,230,240,240,239,239,240,240,39,39,9.8,71.1977,72,0
2020 10 30 09:52:09,296,222,252,267,210,219,230,239,240,239,240,240,239,39,39,9.8,71.1739,72,0
2020 10 30 09:52:14,296,222,252,267,210,219,230,239,240,239,240,240,239,39,39,9.8,71.162,72,0
2020 10 30 09:52:19,296,222,252,267,210,219,229,240,240,239,239,240,239,39,39,9.8,71.1977,72,0
2020 10 30 09:52:24,296,222,252,267,210,219,230,239,240,239,239,240,240,39,38,9.8,71.2096,72,0
2020 10 30 09:52:29,296,222,252,267,210,220,230,239,240,239,240,240,240,39,38,9.8438,71.1858,72,0
2020 10 30 09:52:34,296,222,251,267,209,220,229,239,240,239,240,240,239,39,39,9.8438,71.2096,72,0
2020 10 30 09:52:39,296,222,251,267,209,219,230,240,240,239,239,240,239,39,39,9.8438,71.2096,72,0
2020 10 30 09:52:44,296,222,252,267,209,219,230,240,240,239,239,240,239,39,38,9.8438,71.1739,72,0
2020 10 30 09:52:49,296,222,251,267,209,219,229,239,240,240,239,239,239,39,39,9.8438,71.2215,72,0
2020 10 30 09:52:54,296,222,251,267,209,219,229,240,240,240,240,240,239,39,39,9.8438,71.1977,72,0
2020 10 30 09:52:59,296,222,251,267,209,219,230,240,240,240,240,240,239,39,38,9.8438,71.2096,72,0
2020 10 30 09:53:04,296,222,251,267,209,219,230,240,240,240,239,240,239,39,38,9.8875,71.1977,72,0
2020 10 30 09:53:09,296,222,251,267,209,219,230,240,240,240,239,240,239,39,38,9.8875,71.1977,72,0
2020 10 30 09:53:14,296,222,251,267,209,220,229,240,240,240,239,240,240,39,39,9.9313,71.2215,72,0
2020 10 30 09:53:19,296,222,251,267,209,219,229,240,240,240,239,240,239,39,39,9.9313,71.1977,72,0
2020 10 30 09:53:24,296,222,251,267,209,219,229,240,240,240,240,240,240,39,39,9.9313,71.2096,72,0
2020 10 30 09:53:29,296,222,251,267,209,219,230,240,240,240,240,240,240,39,39,9.975,71.1977,72,0
2020 10 30 09:53:34,296,222,251,267,209,219,229,240,240,240,240,240,240,39,39,9.975,71.1858,72,0
2020 10 30 09:53:39,296,222,251,267,209,219,229,240,240,240,239,240,240,39,39,9.975,71.1858,72,0
2020 10 30 09:53:44,296,222,251,267,209,220,230,240,240,240,240,240,240,39,39,9.975,71.2096,72,0
2020 10 30 09:53:49,296,222,251,267,209,220,229,240,240,240,240,240,240,39,39,9.975,71.2215,72,0
2020 10 30 09:53:54,296,222,251,267,209,220,229,240,240,240,240,240,240,39,39,9.975,71.2215,72,0
2020 10 30 09:53:59,296,222,251,267,209,220,229,240,240,240,240,240,240,39,39,9.9313,71.2215,72,0
2020 10 30 09:54:04,296,222,251,267,209,220,229,240,240,240,240,240,240,39,39,9.9313,71.1977,72,0
2020 10 30 09:54:09,296,222,251,267,209,220,230,240,240,239,240,240,240,39,39,9.9313,71.1977,72,0
2020 10 30 09:54:14,296,222,251,267,209,220,230,240,240,239,240,240,240,39,39,9.9313,71.2096,72,0
2020 10 30 09:54:19,296,222,251,267,209,220,229,240,240,239,240,240,240,39,39,9.9313,71.1977,72,0
2020 10 30 09:54:24,296,222,251,267,209,220,229,240,240,239,240,240,240,39,39,9.9313,71.1858,72,0
2020 10 30 09:54:29,296,222,251,267,209,220,230,240,240,239,240,240,240,39,39,9.975,71.1858,72,0
2020 10 30 09:54:34,296,222,251,267,209,220,229,240,240,239,240,240,240,39,39,9.9313,71.2215,72,0
2020 10 30 09:54:39,296,222,251,267,209,220,229,240,240,239,240,240,240,39,39,9.9313,71.1977,72,0
2020 10 30 09:54:44,296,222,251,267,209,220,229,240,240,239,240,240,240,39,39,9.9313,71.2215,72,0
2020 10 30 09:54:49,296,222,251,267,209,220,229,240,240,239,240,240,240,39,39,9.8875,71.1977,72,0
2020 10 30 09:54:54,296,222,251,267,209,220,229,240,240,239,240,240,240,39,39,9.8875,71.2096,72,0
2020 10 30 09:54:59,296,222,251,267,209,220,229,240,240,239,240,240,240,39,39,9.8875,71.2096,72,0
2020 10 30 09:55:04,296,222,251,267,209,220,230,240,240,239,240,240,240,39,39,9.8875,71.2215,72,0
2020 10 30 09:55:09,296,222,251,267,209,220,229,240,240,239,240,240,240,39,39,9.8875,71.1739,72,0
2020 10 30 09:55:14,296,222,251,267,209,220,230,240,240,239,240,240,240,39,39,9.8875,71.2215,72,0
2020 10 30 09:55:19,296,222,251,267,209,220,230,240,239,239,240,240,239,39,39,9.8875,71.1977,72,0
2020 10 30 09:55:24,296,222,251,267,210,220,230,240,239,239,239,240,240,39,39,9.8875,71.1977,72,0
2020 10 30 09:55:29,296,222,251,267,210,220,229,239,239,239,239,240,239,39,39,9.9313,71.2096,72,0
